segments,method_webbank,method_mobile,dest_online,dest_tech
3,5.971168111932691,10.747151540549874,18.17104012873259,14.152076374469862
4,3.2791797271889265,1.4826724497656438,0.9753494344548881,11.352643040595831
5,10.017494930751539,9.109687545645283,10.887376842364855,11.90001271329525
5,6.88856649311987,14.85722497242885,7.913991062792889,13.585350673801022
4,1.6584389585562038,1.2214764347008742,1.0812586141002425,6.632753436731617
1,1.7338210496256365,7.4818353948478595,11.141014532363764,20.366301687332264
5,10.89594214686601,20.832092868803155,10.659023062705447,5.862242870713276
4,2.1496107437893635,0.5934589107770606,1.1355587681469355,12.574354848294108
1,1.510532166720591,10.89508321323406,19.86356357104403,25.292360576894836
4,5.74482632607097,1.2479992589621312,0.7759855060718899,11.058573847548642
4,4.258955522114787,0.7170367845975955,0.9316592562562364,11.648043475108127
4,2.5974853085212644,0.9849929030097567,0.9413006741734451,10.221277230351518
5,8.771038542251496,8.899766569741347,12.929360059076062,13.802745342907224
2,7.980349017387913,6.329842977466052,3.84181572053853,14.473834746212388
1,3.57942868879683,10.623692805962841,20.255381420550012,24.498435205973646
5,11.913501184578552,16.93485575067003,7.7520927493221174,6.512856609231152
3,5.230855547585129,11.48794916171132,18.129511525386842,14.838464269476976
3,3.542688792879108,9.435224399646593,14.26916509158305,8.922715160833587
1,3.9091364376891673,13.154520459689515,14.977510219459663,26.467051766074352
4,4.705044945114222,1.1101507094650778,0.9064055937301311,8.5280365165515
2,9.54749160190927,8.504512286739686,2.5118038772389304,12.277940754763108
5,5.517957297021923,21.589040592994756,9.648491713870143,10.447614678359528
2,12.688033137284169,6.357989066697957,3.92332579057323,7.940849735227381
2,7.235436750968563,6.729660397022911,1.3954829909951485,15.905732846435432
3,5.933355151561484,11.366994001080613,13.95003939062811,22.624281326303514
5,8.393606464441262,7.8895826278187435,7.277049707117432,12.10998134368961
5,11.228841951005005,19.74210978868781,8.607488119361326,12.73694763805212
4,4.843779240047837,0.8667618375624698,1.0350346326564792,13.592980074077177
4,3.686474980197186,1.1454344011220057,1.2112721545169947,10.327491398888245
4,1.669683301255464,1.4882028838323866,1.1551299775617287,6.190492214351921
2,8.4778695421901,7.770464193823975,3.097127348490573,7.295403043732067
1,2.318261151112089,10.59934762621378,18.367924098756777,17.40820739585136
2,9.775414251716782,7.345668440458788,5.673886619652475,13.209863542137077
1,2.747944420479759,11.642751403460986,17.323288436548086,8.869565210017258
1,4.400547987999181,12.201422522290384,18.031551901102404,18.062577272813556
4,3.577325408725306,0.7866217159863653,0.8817472301882996,9.898005167547774
5,4.459730334238636,9.316778373428384,13.307439282581473,10.147169177539928
2,11.584761288542287,12.306679213938487,3.1665790038081587,7.622423235321081
3,6.431228455208643,7.300033388309293,30.917616994831143,20.85355674894793
2,5.506869878375792,9.604860867251924,3.102007431634066,15.620303620099
4,5.797788748968471,1.24113730731283,0.968300188473447,11.448091950901093
5,12.604529488974825,14.445107506293034,9.691124967640823,7.848093495400274
3,7.21636476594113,14.39612882757799,26.330036986619742,21.838815703133026
5,10.346739903198538,10.282545855909484,10.83680853163749,9.630425250912936
5,6.835406146170161,18.645974559932814,15.132250417577625,15.359013125916327
2,9.229965010227719,6.378510639228176,2.3807352895061125,14.164215207215102
3,4.046939194521519,12.343108309920856,20.36851645920286,10.716456828924548
2,6.027401763758373,4.644399419914552,2.4985409995595713,10.071725272123922
2,9.429101163802377,7.9941694570557535,1.959391571695028,14.842769624029476
5,13.519116411229644,21.379325698613098,5.105496323056827,8.133902952373893
5,9.933720787598789,15.977360338799388,5.54514801332235,9.0135520494777
3,4.62268021839858,8.412928903888584,22.21389577268413,21.93961147312751
1,4.460748764319014,11.66928047828793,14.000297289116007,19.417435262771935
1,4.104746392739487,16.549747778297714,16.117842826740986,16.780784873782878
4,1.1004084637168063,0.6184689339518412,1.0108661500701397,8.966405881913783
4,1.7257040344776313,0.5356004726938287,0.702419979982164,6.153384453271168
3,5.262739324733778,10.842666394386418,13.228580370435159,14.193318886690106
4,1.1248236193479146,0.48246292789325734,1.1420477759854106,9.912331080567952
1,3.3237220303847264,11.275672859828695,15.10007041638603,14.893769468090253
4,1.4382529584803982,1.5510271245559903,0.9766624966187083,8.494709013455033
5,13.629213915331452,21.223036676143987,8.831872957351974,13.046994814298651
2,15.777764714715712,5.792869107773692,2.8821103746198395,13.356272017588081
1,2.314201082519301,5.164916080319487,12.396413199496175,24.728408104302645
1,3.098004109804849,10.290476627189609,20.966164905800294,26.89353711804659
1,2.9329877777760585,11.194840341421248,13.260956544821646,26.020368973437236
1,3.1795602559405216,6.735675627296424,12.950987445732704,12.223594715068042
2,9.374683891491005,9.158178592510954,1.8720306233939599,5.631921154480446
5,7.989607286666965,18.23895920898384,7.254102984330833,8.592212646445894
3,7.407960183209999,7.540206192319393,24.10074182088994,9.440910033564307
2,9.747815766310683,6.780400330706579,3.4053058246919834,15.985078066833685
4,3.7945072596367124,0.8771966490254671,0.9322169938807323,6.2140051630805475
4,3.634470649297856,0.7457289035707731,0.731847302582317,8.913298123612218
3,3.1086712234595133,9.331073131948253,20.415972392173064,21.333654119884773
4,2.6813030422996222,0.8516123382503077,0.9521328484151687,16.40590646577264
2,15.993570975266017,7.314244564119454,2.927865071833782,10.567406578385103
1,3.671345168558087,8.286196872930136,24.697319718176395,19.004187280395506
2,8.390569838182106,8.35759280936524,2.6848741985095894,18.479877573342762
5,10.911363058733672,10.618367622055725,7.663726069840532,9.977005424167222
4,3.4476015176795367,0.7443754025830607,0.8258464489477813,9.924461752274668
1,1.4765722465352442,12.21411255950911,15.57265283654309,14.989668718044866
1,1.6342696405701649,13.097589829283212,15.884218694310292,22.23931852862567
3,8.059402408347104,14.360080178546877,18.507700041133567,15.00949257432334
4,3.491254696929403,0.5324467453522818,1.0001921357905639,13.620933739945595
2,15.06795210848249,8.771581726305055,2.5668460309079144,15.459381122228669
5,3.7062426748970543,18.642192462530225,10.518234399748113,12.33114807703701
1,1.4590004846609457,8.161084378268173,15.789694102290511,16.073660769440533
4,3.497847790349826,1.0101152075444881,0.990269939996412,9.209940874394707
4,4.080068822267668,0.6055919033485918,0.8114932926101114,9.686401931463685
5,14.517084336989539,24.10747235247824,9.728511887012587,9.052398353543495
3,4.706089098641645,12.688598435577813,20.541436293108948,14.191884362501439
2,12.796379413006195,5.63023042479185,2.9309191725661474,12.53009247283281
5,15.02905698594668,8.301017339968544,13.219769431988698,12.333886640830524
5,6.91114385976298,20.25470535931224,14.438753678389926,9.147304174624256
2,15.519580087612098,6.025617056892462,3.3269037276244204,9.29447926336925
3,3.990533857038063,13.937688680123875,21.624794301776472,15.170936781314333
4,3.926630965859082,1.3306271550388407,0.8926446403838835,6.790388776180622
5,11.886169403696838,14.641181329328129,7.255990075165469,12.284477539462792
5,13.94170658262521,12.582930386134695,6.446089161553699,13.717545281155024
3,2.978928187761722,12.64515350336301,17.603109241537204,12.148877039564303
1,3.697273910555922,9.26742930855701,16.81824007576937,24.44287286489399
5,4.565994143701481,8.302478380162809,16.28120771503287,7.263117591578981
3,5.090393601192352,6.499911597174901,15.322128303228745,20.699066366578872
2,9.091434637170215,5.801925332460673,2.107508103251561,13.355063696178386
5,13.917407550021238,22.060749047981158,12.266988232811173,12.944596438460193
1,2.888782316826895,9.812696457302971,15.639474349709065,15.681167863421411
3,4.993497573792465,8.600002609483035,17.849196112873894,13.50009729247725
2,10.925712373949468,3.6992369408857773,4.596783405072161,8.123996315038282
2,6.600536050415137,10.044193496392385,4.698717482972381,12.74750369804407
4,1.3618818566547497,0.6234038879550768,0.9642599847710107,10.98354508511939
4,3.7277854595068742,0.6890075499832694,0.8521596498425795,12.775045379792186
3,4.1352140896442,8.206240136114248,21.31431370806785,17.015657308585727
2,8.418263354283132,13.452057050122024,1.6638635960051602,7.701154248085719
3,4.819815082226541,14.999691956892022,20.2051882148535,21.30773841443824
1,4.2917787011951605,8.800216051944835,19.1810734293934,21.11981636433727
4,1.7019174184469992,0.5930742751068123,1.1283727187695263,9.704710382145777
3,5.68006615406821,9.748052126795969,30.06476529001418,15.205510472184983
5,6.531319628909285,15.186338632018288,9.343379239238246,14.443470325183947
3,6.186132874344117,8.708461791423092,11.71364044242035,10.15847088346604
4,1.7371839334052057,0.8244577427459636,0.9431890396405308,9.582850737313093
2,17.27707911111232,6.496982529053128,3.5920653042241035,17.50783491550037
5,5.860658621191169,10.743191973991854,13.595142161707743,9.403278059119724
1,4.321105130741412,11.64513840449378,11.732048847230187,12.869441759119901
5,11.546575330844085,14.557706294828638,6.011115404701937,9.495280928235085
3,5.375216962005467,11.781839589864033,17.25598983771498,12.297802415698667
2,6.078249832373885,9.535055710740982,2.0684274788157047,7.384186088051497
5,6.215362423585792,10.95757478842798,11.255349602704404,10.058617524771496
4,2.813097810103337,1.2424611025673513,0.9213553742682359,9.974558852021453
