category,appType.mobile,appType.web,appType.ATM,appType.phone,duration,sect.cadr,sect.account,sect.loan,sect.transact,stat,action.yes,action.no,sugg.travel,sugg.clothes,sugg.food,sugg.car
1,28.325825439977553,9.516301256057211,6.499824583543572,4.131737502157015,40.19928322494737,5.236970032400812,2.962182999895845,3.1278749610206136,119.99699549853966,22.701860623304043,23.25490765254888,19.395531244246104,21.685804867213175,12.961895612687796,67.96425313529333,32.03574686470667
4,12.337991335251703,9.61548320819675,8.392933727613176,14.063925329222627,25.733340537374573,13.05107937157828,6.8344449922673505,9.970801498495558,53.92951138878283,20.400793457713345,19.679850705248157,19.483395661860484,20.441327279862783,19.994632895315227,70.53644592794566,29.463554072054343
3,27.5790750246038,9.656497893649497,8.697395562429097,8.731493142781861,27.115916769902288,5.109249771598677,9.520811850410094,3.5895599846246866,90.7556841554206,23.255719831834693,23.83250483329638,19.174023168597454,16.940411464655973,16.797340701615514,67.04542664271202,32.954573357287984
4,7.810149768182657,10.088462859061073,9.976910715713391,15.344008623550446,27.08044933017425,12.638188078198034,9.871322383916029,7.190508241204112,41.61619098254272,19.0165883021,18.91887264567285,21.08718862090642,22.194260981454235,18.783089449866498,68.64682469701023,31.353175302989776
1,25.222189644223608,11.714908172597559,5.6988733989717595,4.310300255374547,42.12267734154192,5.582377351784567,2.5462051678513484,2.8024686676546966,108.8842700928316,19.909231378309823,22.88852578882215,22.62371353142069,18.592590466888076,15.985938834559265,66.95627577145608,33.043724228543915
5,15.193746969635317,10.923921162997658,15.277298286146731,9.470138363562025,19.030056132975435,11.0264741663549,9.948295132694994,9.130069785632934,139.2708201214257,20.279504035143738,20.28665348781918,20.552965834675476,20.213458209903994,18.667418432457616,69.49771331408358,30.502286685916413
4,9.821026629779999,10.169830008035339,9.977468909446655,9.195474356775415,29.00804370006018,12.590448268064684,9.991875465684089,9.245832662153633,54.42374042572424,20.39744821567413,18.321865015246786,19.26929449160669,23.297570755759782,18.71382152171262,71.00577889732168,28.99422110267831
4,13.180420613689577,10.547801339042058,10.048273748824931,9.008121726162617,28.711620395995663,8.669603282701422,9.668537844169515,10.165621049414227,76.11071477169796,18.418995450064745,20.10459045514652,23.201592353382132,19.00320451138148,19.27161723002513,70.63905985342251,29.36094014657748
1,29.069834092569057,10.82364454717552,4.625495754613591,3.5151904219778305,41.85383840377976,5.272202079904969,2.121998464113112,2.7177962358661665,106.95035587888437,23.352410393547274,24.05816231568732,19.613534782242528,18.916463388932456,14.059429119590414,67.02791363039111,32.97208636960888
2,5.061860457358279,5.4430698478309685,10.096239544281115,30.426046405957624,31.857566780438418,9.010762256164746,4.618833149946043,3.4856215580228014,152.53789553327078,16.6523743877668,15.023821061868597,19.648475114813987,21.944631354179325,26.730698081371294,72.9896503193145,27.01034968068549
3,21.942901291333033,8.709245699249383,5.669726870100713,10.48311120396991,31.33920401247113,8.537995618309417,8.007927828889487,5.309887475676923,94.32015664779834,19.565811181379182,24.57969956445002,21.55672408768437,18.166987988493343,16.13077717799308,70.38660221585167,29.613397784148333
5,12.81032222698489,14.06442220078693,9.720497517268099,12.880031112774887,18.723366234345377,13.278133286802001,10.146141099521538,8.37708632151626,141.140233139326,19.386017496590384,22.07351206309294,20.41002224759033,22.026441346806457,16.104006845919876,69.89745273035506,30.102547269644937
2,4.148944083258182,4.156706397134442,7.9983068677380835,31.74799929266597,37.25756376183903,7.6332688158801,3.8645264917091566,3.192684289775036,141.46046509958583,16.290942443824786,14.213840792582086,19.746471228164587,24.066239291147877,25.682506244280663,72.98609051696229,27.013909483037718
1,26.911501239360053,12.045273593833597,4.613862122454076,5.370797331797758,40.92321166025077,5.126833789149667,2.2569682024845794,2.7515520606695,124.93482235598982,23.211981388358147,21.86825880324013,19.191708849643767,21.14297181713356,14.58507914162439,70.06885108933498,29.931148910665012
4,12.887290644964947,8.701358690515605,6.313747444091067,11.891591350996828,26.64560714301119,14.500144413343563,8.78711402340932,10.27314628966746,55.53386068541475,18.407474143150743,20.757176317662807,20.33038475967823,21.388190308450973,19.11677447105726,70.8841743695908,29.11582563040921
3,27.524729001569227,8.740843093143063,6.123386757168172,12.14042197946818,29.435386578379262,7.0566791655665035,4.666453517182243,4.312099907523359,98.65913756193274,23.574787932775084,21.249073203940373,20.949128421435216,17.07731637775041,17.149694064098917,66.83803909289288,33.16196090710712
1,30.1702695973795,9.637486994287439,5.905024013403246,6.033935307421503,37.92423982404172,5.711220643560633,2.161694616226158,2.45612900367978,121.19957019966033,20.81602205398751,25.879802523884987,16.93019799657025,19.4216108101221,16.952366615435135,69.98982111265036,30.010178887349642
4,13.657862309185912,7.684458025073004,7.833552258640057,11.247927893809191,26.315057540181947,13.378651340400882,10.108271199836608,9.77421943287241,42.768795523640165,18.715419787630687,23.37534329433797,19.273328398299714,19.48435556790308,19.151552951828542,70.85310465762444,29.14689534237556
4,10.767698752903785,11.300187459749141,9.451455151466408,10.247168311159577,27.59530768116453,12.989754543850196,10.780546537575177,6.8678815621311715,67.70942447441556,20.437656087665406,21.179266062839638,19.47698952010989,19.965547591023405,18.940540738361662,71.60302823797696,28.39697176202303
1,31.777734620043507,11.023788122303571,4.6844317461012395,3.3528247737838974,39.661504573123246,4.3684150095914465,2.4029608243791465,2.728340330673952,112.09891084152912,24.917912719696776,24.92790195281646,18.74421050416443,17.902983282894493,13.506991540427832,66.92533414027184,33.07466585972815
4,17.218378979150646,6.934510666308295,8.805251145818122,10.651240791910935,29.784930252314773,10.063947206967743,9.162898781311945,7.378842176217547,56.83339324214806,23.002818990421627,24.392110123014803,19.370239519641178,15.335532785343005,17.89929858157938,66.5364428801728,33.4635571198272
2,4.608904495045082,3.4657046569245757,10.79699874566141,31.957963366779236,33.668057242698865,9.052930213039986,2.86366887969576,3.5857724001550935,137.70926283295947,15.775716673308185,15.217324482346758,20.28631282619332,20.67037287783617,28.05027314031556,76.92544956416604,23.07455043583394
2,5.5196196631870045,4.563162562681477,11.304616257272638,31.29790646462556,32.45239996071032,9.109129523857552,2.4663782325557544,3.2867873351096915,162.62097941317873,21.08913772838892,15.94601701907534,16.395419994791233,20.92247696160494,25.64694829613956,70.56250380363055,29.43749619636945
4,15.258300190611335,11.461625897368597,9.704421798345576,7.871349349798209,28.634862112410637,14.032413745409558,6.579548299261297,6.457478606794796,58.95722467326459,20.641996091149693,21.597881467910778,19.593189198371835,19.841268556011222,18.325664686556458,71.67409078225907,28.32590921774093
5,14.919657581966279,12.94792519592285,14.748558011118327,9.507570719804942,22.00153330054865,10.713745816164222,9.596523070281945,5.5644863041927835,143.15221240962347,20.1659119359028,21.085398439485424,19.999078567113393,16.948258379032687,21.801352678465697,70.1650054604248,29.834994539575206
4,13.423743240412211,10.79768744627602,7.886068718033111,12.73626449831059,28.749176322212723,9.7523008590432,7.193517010339037,9.461241905373138,42.896869708173114,20.004404480073703,22.75368878114887,17.418104146895914,19.872294579798773,19.95150801208275,71.8064218341626,28.1935781658374
1,32.21062258920335,8.815208839721345,3.963028351445383,4.219460546203478,42.60057561830958,3.5026101283845748,2.398702013928291,2.289791912803992,109.97355604014973,21.818922412215787,22.88801882803801,20.350026525465182,20.236427568793523,14.706604665487502,70.64855732306576,29.351442676934248
1,29.3675871276524,10.800417949505917,4.287936941580202,6.8325718804305575,37.91757761284452,5.71582348287395,2.157759986992531,2.920325018119938,91.13321361048328,23.87310850662201,24.53373112924989,19.35992894803243,16.602985984874724,15.630245431220946,66.79354315990784,33.20645684009215
3,25.00029174011857,8.447206876569545,5.005234730331556,9.522994517045761,30.83210338660667,8.0139754420939,9.128534513340037,4.0496587938939435,98.98240449714531,20.09807315976831,25.848542439149767,21.47811551912619,17.30566892275755,15.269599959198185,66.66927970435765,33.330720295642344
4,12.480984351854719,10.063828521741438,7.883509714251778,13.24005607940496,28.403747092595804,9.240142104155387,9.298519535188776,9.389212600807129,63.587509062822534,22.349703697709952,22.00008619881368,18.532300385289417,19.25627874563889,17.86163097254806,69.38583471418353,30.614165285816476
3,22.984875980610084,9.103028401337813,6.489317319443528,7.212400101790974,33.31458626107309,9.049596177782934,6.893919767940977,4.952275990020611,80.12691268300051,25.125832334002524,22.87090827095323,18.323193002161805,17.577969334700978,16.102097058181457,67.7278918576864,32.272108142313606
2,5.556484305914283,5.707666613080253,11.012688716740023,30.548931150393564,31.48553478080951,8.518720512829283,3.316544950743329,3.8534289694897583,169.44811001090875,18.860642964318718,17.794511945355108,21.151781858694935,20.066758891286522,22.126304340344717,71.18898830891945,28.81101169108056
1,28.35425989383051,6.719982776247707,4.7563771655583755,5.754310511075503,42.92741817665393,6.266758189425088,2.3234696622720574,2.8974236249368306,112.30844231082109,19.479559193603215,25.710386336916724,18.65705100729112,18.24913021769104,17.903873244497902,71.05756984016874,28.942430159831268
5,9.389088962844532,10.61954214634902,15.693738912526712,15.123698552836625,17.628530996162716,10.197376348569312,11.59589503570675,9.75212904500433,144.96209041059979,19.086763771462262,16.636813473099398,22.79766193896675,19.830134437192516,21.648626379279083,68.89549725929712,31.104502740702877
3,28.077049596512815,5.461896103661794,8.16341935714264,7.046281270197671,27.47714927977461,7.107845301198807,9.849577123987686,6.8167819675239825,91.06973951724973,21.065734204317184,25.646051825112636,18.148503928756988,16.380239136286626,18.75947090552657,66.0963287843272,33.9036712156728
1,27.545345090881675,11.66511024385895,5.937633677090398,3.716136779681547,41.56572653957132,4.85469274241059,2.053525172710841,2.66182975379466,94.61077987976968,22.413199920713108,21.69143602464412,19.722468859673732,16.9172908966679,19.255604298301147,70.15635692836946,29.84364307163053
5,15.907022866930335,15.510376694120442,11.42969100254311,10.343667109986198,17.77824514016326,14.171659217629315,7.956766257389009,6.902571711238337,133.6558850966301,20.297417310458034,21.016553936485188,22.57833481368821,17.80075854823702,18.306935391131557,70.87129931408307,29.128700685916932
3,22.87778817379652,9.302642172758514,5.947481857382578,9.983857923641626,28.228982121061662,9.011351739483477,8.598297758484783,6.049598253390824,67.42794785558354,23.3855927596712,22.763948714453726,17.91136328174961,17.461137462090225,18.477957782035254,69.68970174813191,30.31029825186808
2,4.7430217794278295,5.324656108309967,10.17003699259794,32.238641763699505,34.18052075121623,5.4642914592409415,3.4499358886472544,4.428895256860327,159.35493234874303,19.677178006785205,14.282031511578284,19.278167861397915,21.04054778442872,25.722074835809885,71.21949880451184,28.78050119548815
3,24.7063286908963,9.11989805954827,9.011469474878842,9.214187569294728,26.676489884829714,7.517888124678413,8.663453876670237,5.0902843192035006,76.45797794916837,21.251938922490275,23.102493503966286,19.886217344542843,18.62892847569018,17.13042175331041,67.17232827145891,32.8276717285411
4,11.490549074085726,7.331148907607904,6.480508588980552,10.907072481784413,33.51257807600147,14.348419965871404,7.034171621387497,8.89555128428103,50.04371410087714,19.146545166179045,20.037095626701777,20.18679950331703,21.44438177561481,19.185177928187322,70.73539729301527,29.26460270698474
4,8.462748218762075,9.458070253824062,10.726935455649707,10.889874841244518,27.710606240632995,14.76161664225136,9.21686822072923,8.773280126906071,61.18313857612198,21.26150090414795,22.175208128259744,17.629253298680162,19.2165645901044,19.71747307880775,65.91462686539204,34.08537313460796
2,4.864549385187543,4.485916501048172,10.181968382645403,35.48035744104688,30.835047466462445,5.921691225108855,3.7040264787297925,4.526443119770919,160.83943814331977,17.57148855027118,12.91725218086455,20.57791728142054,22.62694740515063,26.306394582293102,74.40103303649921,25.59896696350078
3,22.55234838445485,9.603826562436224,9.186273434065749,11.394141407689714,27.886640447609405,7.035092789133849,8.05162391467137,4.290053059938841,86.619483706919,21.22741873478969,21.64171389456629,21.07834681722133,16.196639935960675,19.85588061746201,65.4408849227863,34.55911507721369
4,8.207467435083336,7.672840875373216,6.210618866755392,15.782742500064536,33.52687742013145,11.195652145851492,9.193508127476393,8.210292629264199,44.822175298437436,20.457448293960518,17.319816833083372,17.503329072535188,22.254361015558956,22.465044784861966,73.35047192470621,26.649528075293798
2,6.5110599263638544,5.068583995870262,13.34670381673025,27.430090550591128,33.25809150115455,6.81974524374714,3.3189637349577152,4.246761230585082,157.0101840893937,18.777252504404697,16.824961856840304,16.74055784308674,22.997947395038853,24.65928040062941,70.8191935544205,29.18080644557951
1,28.099039878198546,8.482647294990738,4.6587634936850195,4.312875686981894,42.603204148501746,6.829331358391593,2.8355415388549368,2.1785966003955224,116.95498902083948,21.026344718949673,25.771733051612845,20.37959635402925,16.07529454193553,16.74703133347269,66.60292709976216,33.397072900237845
4,15.773530848074003,11.622111461843451,7.544149197913747,9.67628068287344,31.07453149822736,9.968902904250694,6.914450175542321,7.426043231274984,46.828563242690734,21.472173085099687,23.202795649346054,19.40474234215565,18.255098561633044,17.665190361765546,71.23374603866138,28.766253961338627
4,14.405286903910286,9.81345151436273,10.711249851698538,11.693120666319428,24.432803443608407,10.478808831147612,8.659147950354187,9.80613083859879,45.4700960257094,20.45216665450944,21.30206914919739,19.148799079576893,19.370649812539153,19.726315304177128,70.29943509141397,29.70056490858602
4,14.823286729617719,9.530867143846649,10.142868425693658,13.705991476623867,25.950549871471868,12.088511943144596,7.089762932026546,6.668161477575098,49.21110813190597,19.4391686363807,20.8480314270666,18.692718980014554,18.870093674792507,22.149987281745627,69.6773780752643,30.32262192473569
5,14.314068024060553,11.084846068790638,15.772145013560804,13.504351724168885,19.442209028791037,10.310421769332219,8.946958383560572,6.624999987735292,135.86886251346075,21.961905967077165,20.82457299550824,17.63093020023813,17.56241457336822,22.02017626380824,67.58048987104951,32.41951012895049
1,29.165377644964753,12.935427421323018,3.79667551954646,4.726782987620148,39.708907796445324,5.563326415459875,1.9432446772099372,2.1602575374304864,105.91853915549844,22.660001395159004,25.249349004545703,19.47874947380341,15.711178966678352,16.900721159813536,67.60794989747563,32.39205010252436
3,23.09975473641808,5.926392044013699,6.7664970450143445,11.035625087303046,32.91949258983001,8.416039855776503,6.412623391262755,5.423575250381584,91.93347986888631,21.550027656702692,22.652184807394793,20.921662588240167,19.450029890258154,15.42609505740419,68.55009316781968,31.449906832180318
3,25.239264117363998,7.539936911154861,6.801395290212323,11.631423813355966,31.78468047415678,6.515460106536959,6.8299594653851825,3.6578798218339355,89.29096079346301,19.441508751462138,23.16317573893215,19.64255807109732,20.469607315614198,17.2831501228942,71.4003077856453,28.599692214354704
2,5.316071904740914,5.6413090264026,8.669396741670981,28.270305053029364,36.011914906569444,7.752191835630717,3.9837740156285175,4.355036516327453,145.27660713361422,18.75028602745968,16.16004433095375,17.494231115281536,24.724682373799546,22.870756152505507,68.88995256744847,31.110047432551514
5,12.324498841786246,12.942732104386895,9.718283816204101,12.530159209815114,21.36836589803393,9.831703854958045,12.040354790424907,9.243901484390758,123.11654461277499,17.581490590517053,20.881438728228012,21.05728289721811,21.618346091331336,18.8614416927055,69.48209352761549,30.517906472384503
3,23.632148048836342,8.556091443870761,6.2061796330024315,11.338762760497072,29.797842393478707,6.58914238223894,8.28477249116792,5.5950608469078205,82.34495514503686,21.62185106365183,21.194666914790602,20.88630559820474,18.661092815009596,17.636083608343228,68.92142392024863,31.078576079751368
1,24.165491924813907,10.655798167629657,5.562374264216485,5.788865647662328,42.89031315342714,5.992283279888928,2.670086561008922,2.274787001352645,105.44231230450826,23.47162904042327,22.797566192997916,20.36731422567673,19.445835056966036,13.91765548393607,67.65909981484685,32.340900185153146
2,5.084049145655253,5.057065715562744,8.397693089824712,31.73546216138814,33.55585479660869,8.810964834399506,3.7712234044547097,3.5876868521062324,164.70148529595076,20.880906247835178,17.251892492389242,19.793361193893112,19.93307830631214,22.14076175957032,71.66434734229857,28.33565265770142
2,6.716031790088459,5.998094561980761,11.858115081911476,26.457184264198798,34.01199780262213,6.928256555644899,4.696478655035188,3.3338412885182884,163.56586783765658,18.102685356435096,17.3182430241543,21.144767334761166,24.50281708408927,18.931487200560166,69.45669880670444,30.54330119329556
2,4.453292718393932,4.380679733977718,8.576899298038008,27.814431299612053,38.58728322658782,6.5238818544271115,5.131307966112411,4.532223902850949,160.97151402980805,16.574423013655476,15.431893776964516,20.06386295752419,22.179917219813984,25.749903032041843,73.60550487005433,26.39449512994567
3,28.78420645967042,7.656160937648621,5.4318585986868895,7.6193585438583815,29.34222645698668,9.039253295459167,7.657398084669881,4.4695376230199795,63.0785231247899,23.22959867551965,25.45658420612818,20.11258450174242,13.901482736029708,17.29974988058004,66.60300446051463,33.39699553948539
5,11.731425889330154,14.003979650217069,10.870744512476893,10.718752886920308,20.26465757274484,12.200653661548424,11.255255561899242,8.954530264863065,130.0582121778157,22.06411024923873,19.016613418438098,17.76953777478656,21.47813020955387,19.671608347982737,68.65868509189531,31.34131490810469
4,12.443009396598974,8.150754693765071,7.144686950262197,9.274041117901008,32.22417573711346,10.748170425312868,10.63620328980459,9.378958389241818,44.0785829377259,22.047397096906828,22.480376795735353,20.75815446449924,16.913561779661155,17.800509863197416,68.8804759299019,31.119524070098088
1,30.03058079902432,8.708245584317224,4.463528730782127,4.905650462973589,42.399542037569496,4.077488758374756,2.6148851646820015,2.8000784622764874,94.99575122925846,19.909294341836475,22.47858586660113,20.31644626824859,20.504272932238248,16.79140059107557,69.84415209265218,30.155847907347816
5,12.871844153453132,13.011055951925604,10.829511737560209,15.313838216253556,16.866516093410688,12.640759653739591,11.489968099209863,6.9765060944473545,135.60890560757838,19.76075758600405,21.3118496893997,22.686647445565775,17.435650842670977,18.805094436359497,67.16305809223822,32.83694190776178
4,11.236261601628035,8.31796448913495,10.068066580852197,11.558824906011697,33.13237337791112,9.174494864149363,8.100045289652401,8.411968890660237,61.87135792450654,18.410797874604413,21.390154294813104,20.67779104753637,18.353711931770423,21.167544851275693,71.21101484015487,28.788985159845133
4,10.329215852785985,11.730758514832166,6.825098681854824,11.689474722445517,27.475565105770507,14.51083646074295,8.318792999273287,9.120257662294753,52.940498502019814,17.99826635845726,20.49089553079988,18.039140849971467,21.302159721090895,22.169537539680487,72.03812114207425,27.96187885792576
2,4.748612619332763,4.630938907328425,12.550382621805657,24.788725553841296,37.98410059275619,8.332511798853428,3.37786811159461,3.5868597944876304,132.24364028787016,17.433861050288353,15.655035794835392,21.550656490907866,20.444171803953672,24.916274860014738,69.44665786099678,30.55334213900322
4,12.399736404555798,6.790139138965339,11.07026740130038,10.064603759713,27.21534577141004,13.891740036393706,8.999743672142543,9.568423815519196,42.34419843910986,20.06689778528468,21.477052289428315,19.824297198190095,19.039210701891403,19.592542025205514,68.46642721566023,31.533572784339775
2,5.959287796886423,5.261563261997539,12.055523638807832,29.893832983602568,34.615283927147125,4.90751893378324,3.3310032727543746,3.975986185020907,130.9216252880034,17.693838865084032,16.796191559080846,18.35429361281188,23.184052650074268,23.97162331294897,75.65655318547905,24.34344681452095
3,22.28453346281984,7.644006235806781,9.038241941010423,10.360448778733625,26.422080307806116,9.866916498629148,9.910990180009687,4.472782595184373,77.16075572130593,24.178652726559775,22.584904088946118,19.04178376885174,17.19818590353965,16.99647351210272,70.16050026668383,29.839499733316178
2,5.134367824549517,6.1087370533721135,12.768964104829017,25.880714676384986,32.870462183291,9.358119147807587,3.3148856398951896,4.563749369870607,151.22970302878156,17.329773138867115,15.346263699435712,18.584212089339587,21.06673833830146,27.67301273405613,72.83153862075618,27.16846137924382
5,11.43587730219519,10.929498791961624,15.697994270737775,10.929411850157463,22.993969911347772,10.637649929175874,11.253568762729516,6.122029181694785,121.86610331148945,17.879299557716596,22.311975721817863,19.12656672617798,19.781643702798046,20.900514291489507,72.64340115600498,27.356598843995016
4,14.53692867817556,5.7145386468821355,9.110151891547115,11.970231928111366,30.15945868223667,9.631208583413821,8.697007148776885,10.180474440856456,71.22598062452815,19.45626027844776,23.50861987366219,21.340978115448593,16.637574675379913,19.056567057061542,68.6518918620143,31.348108137985708
1,29.999512076813577,9.51265729068937,5.356642083361651,3.9393279885028125,42.55023577206587,4.4142102794009395,2.1373495731942684,2.090064935971504,103.87872120922202,24.51459671916751,23.19910831140543,21.538031667548392,18.068151333123108,12.680111968755547,64.67490660318273,35.32509339681727
1,31.064242632607215,9.120672763340158,5.6382549039131815,4.668373370128319,40.20225316921163,3.72845078555719,2.7983420601938493,2.7794103150484673,97.89823621596902,20.785763096492605,26.33060931491596,19.672501723023878,16.52161818779504,16.689507677772507,66.72584906938475,33.27415093061524
1,34.60216863584916,7.1297201490919075,3.8734768842683716,4.084990129851531,39.50885935105754,5.8981595867589744,2.52945641972277,2.3731688433997427,124.3899296387364,20.40891109673666,26.001626207619744,19.643392808658497,19.075078033638427,14.870991853346666,65.57328601827511,34.42671398172489
4,10.157530682554029,6.213577294459266,10.504337521869795,10.295671485973424,30.397498694538,13.611536241495342,8.917869923744364,9.90197815536578,70.1404927099518,18.658896972299008,22.19287715870918,21.202991680438842,18.83293556731474,19.11229862123822,71.1696909326017,28.830309067398307
3,22.77831451069331,8.843843378857944,6.743515598416049,14.296491802805708,27.363962122909086,5.68715456463354,9.973988461357694,4.312729560326683,79.71113370188496,19.980195650807328,23.711902737421266,20.097363910601544,19.35369973712977,16.8568379640401,70.79279669548157,29.20720330451842
4,7.930641113513456,8.023286797066282,10.613014319413521,12.25644082602715,30.315502788332825,11.0619508765986,10.637281882681325,9.161881396366836,40.19705633124332,18.806189347146987,20.429338433168088,20.068088234134983,20.10023689448936,20.596147091060573,69.21298960243088,30.78701039756911
1,29.40480233619599,8.207762606646073,4.743459906557511,5.119058370192187,42.38793782756829,5.45091453063324,2.42461824163243,2.2614461805743034,125.59471777068237,20.435677996898942,23.65268452377925,20.04602436880086,19.483906999163267,16.381706111357687,66.91142669132437,33.088573308675635
4,13.766640495529423,6.239092732974926,9.483923601588598,12.443334653913201,30.612913609005947,10.648751609357067,7.05666300078818,9.748680296842645,49.0074713192767,18.26380073353192,21.340562297083384,21.372356369141897,21.771077831880017,17.252202768362782,68.38879074108914,31.611209258910854
4,13.065444802007963,10.325131187049811,6.2315649297138735,12.00138739930852,32.705817738683436,10.26170636589457,6.50067661963269,8.908270957709142,72.64277481472813,21.139136300871122,19.083252894876594,19.741896786306146,23.10800707485897,16.927706943087166,70.40579358302746,29.59420641697253
