category,age,income,education,job,creditScore,balanceDeposite,mortgage,studentLoan,loan,loanDeposit,checking,moneyMarket,appType.mobile,appType.web,appType.ATM,appType.phone,duration,sect.cadr,sect.account,sect.loan,sect.transact,stat,action.yes,action.no,sugg.travel,sugg.clothes,sugg.food,sugg.car,geo.us,geo.eu,geo.asia,geo.africa,curr.usd,curr.eu,other,type.exch,type.transf,type.goods,type.other,method.atm,method.branch,method.card,method.ecom,method.webbank,method.mobile,dest.online,dest.tech,dest.food,dest.serv,dest.travel,dest.other
1,19,506.5382962918406,2,3,10.603464971021385,94.76271382514845,0.0,9621.2344591563,0.0,0.0,0.0,0.0,31.553140705111478,11.43592217684399,5.68456198644739,4.3066535016497935,38.37131218959388,3.798070318187702,2.0206260369102607,2.829713085255493,104.12721824196322,22.940705577938445,28.314221134077105,18.392358396517952,16.257048075328164,14.095666816138335,65.82785679522803,34.17214320477198,78.84138951022722,16.501071895777013,3.082486803043491,1.575051790952286,79.60123096920978,16.314094578731986,4.084674452058239,14.970487193045297,12.104277171413786,68.26303655535851,4.662199080182408,0.8362234967389591,0.6859417390860604,63.45345594001326,20.136833805555227,4.835172986145284,10.052372032461218,17.69796687571972,15.329135655559961,33.61908453525811,23.45386800826743,8.53886193411119,1.3610829910835878
1,21,530.4872800758947,2,3,10.219663742110535,92.74473310219217,0.0,9118.753548330566,0.0,0.0,0.0,0.0,27.161187528350624,10.07053649422881,5.410525174597551,6.34864852272213,40.09460995776816,5.788874649835378,2.5406597098832986,2.5849579626140597,120.72957707224367,23.089557487360448,22.316442459931306,22.506861063752034,17.895304489607298,14.191834499348907,67.28108378847219,32.71891621152781,76.54491725370644,18.4691369748779,2.9453614272205915,2.0405843441950755,69.00815888452908,24.89781800874624,6.094023106724674,11.019432922812134,8.694109304998689,76.82250706674544,3.4639507054437324,1.6172784698361833,1.1367426982557174,56.638839245740904,19.93201033275163,4.859189132772801,15.815940120642766,10.870990064483447,22.485410382413416,23.4398868749021,20.364865693243935,21.189704069351848,1.649142915605245
5,76,474.1086508481559,3,3,21.45139233065113,15235.554961469887,0.0,0.0,2027.2891655121512,1597.9222203997188,529.6690072269356,327.33952371047667,13.97269160769586,10.188009500386897,10.806697095255055,9.946525039685328,22.09448729290099,13.193613606524082,10.008930030695149,9.789045826856652,114.36425369274355,21.721759053665366,21.550979105253905,18.939953815128753,22.115888040564965,15.671419985387002,68.35273852635076,31.647261473649234,3.779270218282889,13.651704437939665,17.76574308521044,64.80328225856701,16.874857591656074,24.20376712479489,58.92137528354904,62.14326993702078,3.8427983824742196,29.64282541906713,4.371106261437845,1.254837700479859,1.3577896655454569,61.77023102438978,9.247061240985625,12.816232748670156,13.55384761992912,9.926623584747777,8.449292764374663,43.6230252272216,21.611490223443237,16.259313076241767,0.13025512397094227
3,33,1935.6289265864111,3,4,70.42383756211726,10583.608367701318,27597.670922331607,0.0,5484.405944895595,4318.91796798938,379.8346783741119,196.3471544680828,23.410630738520084,5.8784777078084005,9.260805727360683,9.680160806417987,29.713306263056783,10.443392383993022,6.437779481327784,5.17544689151526,81.4583084434205,24.17157487132084,23.328819598044333,20.60505532921045,17.15492851616446,14.739621685259921,65.65959726236754,34.34040273763246,56.250299521983074,29.782871213295834,11.120481612411979,2.8463476523090905,54.734126944477964,29.739086538860647,15.526786516661396,23.212614987227216,11.299744328080923,61.78007090472191,3.707569779969965,1.841895219965729,3.67081427165675,61.49652046388944,14.74463450061067,6.007432580275886,12.238702963601527,16.551904962552058,15.984999768509214,32.84186263669726,5.348707171815582,29.243536418342796,0.028989042083102483
1,22,457.21902125282594,0,3,10.896808171064272,94.46515797856,0.0,9946.97049156127,0.0,0.0,0.0,0.0,33.13168398525397,10.146412826801265,4.689279848654623,3.378538708203481,40.49953962327421,3.575224723554602,2.358163017088861,2.221157267168991,123.8553928278125,21.180402011864835,24.55824913200374,19.146941594303797,19.051836162546337,16.0625710992813,71.46929167553438,28.530708324465614,74.68358484687604,20.640337055512788,2.850970222151949,1.825107875459194,72.25294210398147,23.349434149740304,4.397623746278233,15.722968430235065,13.494046139917032,67.6521044172896,3.1308810125582913,1.6191829991542646,1.188888217427814,59.219165110712524,23.553012046449673,4.119007389010503,10.300744237245215,16.047164363348028,11.119200211726763,39.399974730384606,15.264630932124016,17.148489009194613,1.0205407532219637
5,65,472.9443949764783,2,3,21.43700945820074,14513.612347219278,0.0,0.0,1924.7864530609422,1609.318650179756,500.21219394343836,306.4584057055543,12.533845039059477,8.847926325695399,15.362878857934753,9.127065641743094,21.920003661918965,14.494972442101009,10.693251522705332,7.02005650884197,148.26133164247295,21.811944106212877,21.062597513553758,19.72283432733769,17.073969392030243,20.32865466086543,71.41725469292402,28.582745307075985,5.558894707097963,8.39639798375265,20.884829066497524,65.15987824265186,12.792275462490228,16.235774242248187,70.97195029526158,66.17918447476296,5.506062314650427,23.013352717911722,5.301400492674896,1.2556825127743487,0.9705054936264307,57.6940597517412,7.945557413996335,6.033376182215907,26.100818645645795,10.62785092063895,10.139193268673338,51.88497250972344,12.130215873221841,15.189962788260619,0.02780463948181381
1,20,485.85969561565014,1,1,10.567108864401945,95.17944903274335,0.0,9436.57686785937,0.0,0.0,0.0,0.0,34.60365465652585,8.85914783318027,3.7026987246786587,4.50086914068918,37.87098348040608,4.866180443406912,2.9911905723239913,2.60527514878906,94.71476139044934,24.32726433443362,26.543454948872974,19.036089429311915,17.673111180707615,12.420080106673872,65.99458829813368,34.00541170186633,75.93671109750385,17.99580928380789,3.8503906436552846,2.2170889750329654,75.25476490772233,18.6247422337642,6.120492858513457,16.796179929129472,14.612058277826389,65.12148997989503,3.4702718131490924,1.2865080441282413,0.8986109719075099,68.87293317482145,12.589129922429013,3.483876592260798,12.86894129445297,13.264461488040602,16.990202679984176,32.95182192950114,20.705917132754912,15.24052564704363,0.8470711226755403
2,23,964.3796896035753,2,1,39.62615963451024,4804.648019976157,49660.129873956175,4957.173907055523,1059.3636439260358,865.4783777489254,182.02182374184173,544.2612498836484,5.969700229532399,5.79672729940787,12.260916298293663,31.08244291302935,29.535192694235263,9.205823869047723,1.932157773581716,4.217038922872009,148.41184947870306,19.139950933790924,17.814943733400433,15.799525670019074,23.092085898821786,24.15349376396779,70.79160796702077,29.208392032979248,88.73137816839454,9.215455561901017,1.6011537160305498,0.452012553673899,87.30479989256479,10.490362510598072,2.2048375968371423,6.472521190864271,8.649307137998017,82.03140383655428,2.8467678345834404,5.94978542180284,8.263452744819608,60.67531945786063,1.4869918551483634,12.919677923732731,10.704772596635834,3.284669861775639,8.418222892803112,59.00900682818081,17.06303885412477,6.906874625605564,5.318186937510102
5,64,521.7661966142338,1,3,19.30331030094704,16275.600874602558,0.0,0.0,2153.2720401015245,1507.6529892582146,524.5682845219369,278.3047352294507,9.29896629104513,15.378804221748341,11.86219103075087,15.245735518853257,18.991847975685285,10.202226209133222,10.961716185036133,8.058512567747764,119.36807186067239,17.80371571100684,19.40472289841416,21.93865053514411,18.683132173505335,22.169778681929568,68.86422740133635,31.135772598663642,4.491101163656322,13.467882118896432,21.55474399899165,60.486272718455595,14.640688599153057,28.278621851352533,57.08068954949442,67.19374319237005,3.154690650293345,24.35206561019915,5.299500547137442,0.5097452586168186,0.9135419252053529,66.69857461682113,6.963880071376546,11.084812870052952,13.829445257927206,9.349949255010353,6.923305185256548,57.04203907255941,16.444626707955877,10.213350435474227,0.026729343743570978
4,60,2966.540316977737,1,3,94.64846500008807,18763.778512924902,10689.407032179348,0.0,10870.970813728758,7735.959224045338,639.2077099006034,109.94895011020925,12.580639132661748,10.09516873882658,10.319514248203548,9.657290379953382,30.243874609344978,11.887434695313255,6.84725383822639,8.368824357470116,66.31838111337436,21.801908845626976,21.488799331334633,18.128054535781416,19.300252218509375,19.2809850687476,70.04897492648314,29.951025073516863,2.0618649133269957,3.350500683268969,26.354392493734984,68.23324190966905,10.466931189501661,13.424957375353335,76.108111435145,74.4088741184443,4.038130549143332,18.602455142161734,2.950540190250648,9.595587268796569,16.590056090025875,70.67738546516466,0.5400884679245636,1.4055512724294772,1.1913314356588631,1.4435828468169256,17.513335589941946,74.0763145465355,3.8331601567828693,1.2616703155167037,1.871936544406079
5,63,540.3277703784602,2,3,20.34767464097888,14078.738887519463,0.0,0.0,2132.2186230815237,1425.33334096375,516.2750278400468,310.83699481654503,10.536291567455143,9.623563187914701,11.52654572211784,15.068304182124919,22.38235890797133,11.92193271982234,11.498534330492655,7.442469382101079,126.20113894827522,18.04804590833685,19.28842956110086,19.48682912842633,20.080620931801416,23.096074470334564,71.1115614104274,28.8884385895726,4.979246931820155,17.428932524478995,13.538723592091499,64.05309695160936,11.89192520032723,20.847343607127428,67.26073119254535,64.08932601497456,2.893655532490565,29.85765398181262,3.159364470722252,1.1465957564730405,0.4592385006311649,66.92468584085435,4.340497474605494,11.457761932799094,15.67122049463686,8.0053714783527,8.173671385593222,50.291011330092914,18.758775560366278,14.608547558123918,0.1626226874709539
2,27,966.4508736086185,0,3,43.12472005038369,5461.552066762871,54503.40018414904,4501.69285688799,1036.5906384518087,840.9519041425485,200.10565812632436,468.7301845483589,5.199898508527317,5.157878700709978,11.558191431510325,28.53936413735589,34.58953814217931,8.5397015822404,2.5072819163158826,3.9081455811609107,162.0782903374303,18.678336912053044,16.431866149908213,19.305849076524524,24.525920371698586,21.05802748981564,71.94818534566546,28.05181465433454,92.16387877957808,4.915682438369353,1.988513283461675,0.9319254985908906,88.57340967875383,8.559495317119028,2.8670950041271333,6.108008212273278,15.276269401485987,76.1751018356286,2.4406205506121355,9.824168968297824,11.216324210400892,53.75141089235911,4.989765280574608,7.541491095845236,12.676839552522335,2.0058880377889396,12.110200567376852,63.98233092359513,13.57137338087195,4.525153991535636,3.8050530988314843
1,21,498.4267278898387,0,2,9.373165407616789,94.10743579895522,0.0,9291.266928989045,0.0,0.0,0.0,0.0,30.421004422261237,9.275955256877225,3.5909608249518805,6.117983830996514,41.303973872854755,4.553722530477133,2.2839984306707426,2.452400830910507,114.25749337335608,22.478631143647938,23.906738945106333,21.35587742241903,19.253580804639203,13.005171684187495,69.02952048894157,30.970479511058418,80.04581872615024,16.71999286302598,1.8334560474751678,1.4007323633486162,70.42287564599596,24.84949034842427,4.7276340055797785,9.626130942523526,14.651846734635104,72.73009200039311,2.9919303224482587,0.9773902005302157,1.193584461938551,64.75382830099421,22.462323292152146,4.485683099494489,6.127190644890392,14.359395425247085,14.612787396756385,31.230349908310224,21.229093337311035,18.03941853483938,0.5289553975358814
3,31,2168.7102144610503,2,1,73.63234091904472,9832.014995080524,29530.259561680603,0.0,4956.500538413777,3749.449878447251,407.24768664144796,209.3777316690635,19.89768348933662,9.115339210395433,9.35872163103528,10.7082553601874,33.099972066813585,6.064407704384251,5.3915874151058665,6.364033122741579,91.4231596888153,20.91306515274672,18.972326990623976,20.694638725534688,20.844888372171848,18.57508075892277,69.7313563067191,30.2686436932809,77.44069202461633,13.456572061894024,5.885759276846228,3.216976636643426,72.07052853956247,19.52095363941219,8.408517821025322,20.543929921423924,9.481106613847004,65.35891833810594,4.616045126623148,1.5270155418305182,2.463269141724532,62.81733292695279,14.43175659827786,4.88336008310409,13.877265708110217,17.78376523254771,16.310026225035617,33.66814362548698,5.967929834288821,26.157584465374452,0.11255061726641276
4,48,2785.8270437043016,3,0,81.27442333260454,20308.88957836071,9243.118984621451,0.0,9988.93705103997,8279.125798738582,579.4091621553142,107.48738603158708,10.851634424014437,9.369713142267624,11.155365612870417,10.793258798835513,31.303183641996608,9.151747324143933,8.838351911179128,8.536745144692324,79.492463795826,19.312252733789716,20.416182833982717,18.041691591709807,21.74139675938807,20.48847608112968,72.83204894640104,27.167951053598966,1.9673372086543899,2.3914040598960544,22.096932868934836,73.54432586251471,12.230117298349452,9.739657058497615,78.03022564315295,70.06538573919792,1.985092913846662,23.93904397205283,4.010477374902586,7.234308832599775,19.347804709975136,70.61311339573905,1.2443370474228432,0.9145529224702177,0.6458830917929869,0.7936194660174473,12.82428494869931,76.14498906748925,5.593242132720482,1.0435018162205163,3.6003625688529968
5,60,494.6776008729578,2,3,21.294594879243093,13565.937069975053,0.0,0.0,2078.9410476089715,1496.134272255868,488.73302009311925,326.4842895951295,15.866677916977649,11.398146125991367,10.02258666772307,10.357563806851068,21.010324820188046,13.608368555431378,10.708855894749112,7.02747621208831,122.82637320723268,23.5207471743597,18.713824186655565,17.37714658651399,19.17459852996828,21.21368352250246,69.599594712736,30.400405287264004,2.6556326204679204,19.251868201101985,8.349882674236238,69.74261650419386,12.618031464848537,28.06711040781365,59.314858127337814,69.05869226091792,3.753851908396909,22.086222566852506,5.101233263832645,0.7189237597648847,1.1835048417334262,58.91752219132287,6.729333366449948,9.566066565285526,22.88464927544335,13.671230688479447,5.5304501502093615,47.69970605138333,14.248477290162286,18.727991796045274,0.12214402372030045
2,30,928.1487757278935,1,3,36.44281385051832,5155.05678738064,46573.518763756394,4672.080111840416,937.3716263814571,854.5602849307563,211.97667429804565,467.66267366277737,5.183246701075954,3.8605287257091065,9.062365899633955,32.8610966641106,32.783664461174254,7.826922131072767,3.6645590161020083,4.757616401121356,155.4086190447673,17.829564199804402,15.39266364146046,18.375332017535676,21.21400145693738,27.18843868426209,74.59168586180795,25.408314138192058,90.12008674790627,5.736163734661586,2.5090466563541862,1.634702861077958,86.23760305490632,9.581146545514594,4.181250399579092,6.672885979305359,14.081024199260472,75.69897910680437,3.5471107146297904,13.723222851071407,9.273370283506843,61.88971319848968,3.276905678456306,6.556144831909005,5.280643156566745,4.163922096417194,16.363357910778728,49.69280955174952,16.524690622704867,6.489117334862186,6.76610248348749
1,20,489.99249604452507,2,1,10.521738530871898,92.28956083860902,0.0,10731.526442191629,0.0,0.0,0.0,0.0,30.378359400933768,12.838743836440209,4.063693495235535,3.297713291176027,39.25050463197347,5.2803337659405765,2.5766610912037295,2.3139904870966914,125.81937479769962,22.8802012227969,25.139957255951227,19.939267176466153,17.110827230480204,14.929747114305517,67.9316750246922,32.068324975307796,80.05542600171077,13.381135255955115,3.546613580089248,3.0168251622448636,76.02531525109356,18.158264089145895,5.8164206597605554,11.554929547219096,15.79078138431112,69.20999848324043,3.4442905852293504,0.8169792530745712,1.199082681319785,73.58264702746608,17.321417128513936,1.3359763139306593,5.743897595694978,12.609658459563667,21.456543158999473,25.72106015062544,24.5167792918404,15.096252617856615,0.5997063211144082
3,34,1812.8220347146032,2,4,66.51715322766971,10015.165744558719,31661.69603010181,0.0,5191.881143763898,4378.7181748425755,374.0608677244122,188.21206078570472,29.3370114298604,5.810678765971635,8.16997349980277,9.034535225928039,28.779193365611157,6.934402588428719,5.480305046561209,6.453900077836078,88.44390764705311,22.845352601753792,24.443914915952128,17.938291593676635,20.517362270683666,14.255078617933787,65.24682559537948,34.75317440462051,60.20490097660007,23.463640981186483,12.976348785795706,3.3551092564177356,54.2560564409128,29.415136182127966,16.328807376959244,17.638573031081243,8.64220027531764,70.51770454153308,3.201522152068052,1.986829879303869,1.871850835118352,56.76698274088826,24.759072639472095,3.796064561357481,10.819199343859939,21.631821778049275,9.649741715217495,44.578816562122945,5.509078713136984,18.58554470979076,0.044996521682544706
3,34,2106.5370247043184,2,0,68.50405529539503,9422.282261072129,30706.794565796034,0.0,5306.811722967004,4144.266200896896,389.93721879816894,184.78572376797862,23.216725757247826,9.387512299541573,5.464499214487079,13.215769042198058,26.94457645934293,7.826586776062988,8.68720420109735,5.2571262500221865,78.57672515935842,20.092055556056067,26.12004501569181,20.09844170417626,16.843997299663393,16.84546042441246,68.07238894377714,31.927611056222858,64.51937222292034,26.260920377074264,5.892471844701802,3.3272355553035817,66.01285590050273,25.432152273188052,8.554991826309207,17.39137433223359,10.356189892248278,68.71329852239543,3.539137253122694,2.1036610277453365,4.186861727409395,54.3624538797374,24.08706576193367,3.3662951102581626,11.893662492916036,26.136180919447828,7.916703706379204,35.22549435274399,4.116263220859763,26.57907603451492,0.02628176605429923
3,39,1932.1550306849263,3,1,69.59225123410421,9570.612414929268,28478.49427686491,0.0,4709.833094934014,4234.805988556836,399.52156311372653,200.50893092100313,27.092250642853223,7.347080011815978,6.911725781645347,9.287166099212879,31.3078373972425,6.210196963225276,6.399641694163451,5.444101409841342,75.8242377012943,21.263599509175325,25.5021652643105,17.297725775236927,18.912945166620187,17.023564284657073,67.96269138463231,32.037308615367685,57.856842036770864,30.88756495876884,8.578671638777259,2.676921365683032,51.16706314083426,37.31805630133978,11.514880557825954,21.66441018028061,8.942237834460244,66.81290412299997,2.580447862259182,2.8393550376497174,3.2970895076820073,59.42480666645372,20.770661220955038,4.984578719415264,8.68350884784424,19.8352041060603,8.636830813058827,52.10006254663413,4.714904823040842,14.560895139363414,0.15210257184248474
3,36,1836.6860514661153,2,4,72.05434129776879,10090.206098449853,30635.58017628127,0.0,5397.4298940556355,3603.5718749713305,388.2071744462698,194.412925003163,22.11375656759485,8.112871477233032,5.203832624243068,12.368165078111355,32.31232641127793,5.2665929340763915,9.46501545906157,5.157439448401799,76.90342595860287,22.118584181283843,22.46829095442081,18.438457209148464,20.850679172137777,16.123988483009125,69.54199663405525,30.458003365944748,73.31218170427233,21.21416567258071,2.410831638479393,3.0628209846675674,71.72766727353832,24.570815459930277,3.7015172665314013,21.03410795772802,9.739500622411715,64.68500309151068,4.541388328349591,3.8179096701463635,3.908844852382349,58.12537008128097,14.898511978606122,5.976659900996151,13.272703516588033,22.133590818002194,9.431002160931385,32.14509102077555,6.697356366515833,29.547177714961727,0.045781918813304415
5,64,518.536356203715,1,3,20.604178990246194,15263.949394587176,0.0,0.0,2178.455066358162,1472.7108917930768,530.1552303608175,319.0572189482101,12.03256250569669,12.97526251671131,14.000994923809559,9.925079383028205,22.691491041649567,12.775331363667043,9.343185466139829,6.256092799297795,115.38228750367263,19.1896123427584,19.390702866120776,20.194505984104566,19.63162585106335,21.593552955952898,71.65493733216725,28.34506266783275,2.1727532343444205,18.778466096131012,17.432294146798107,61.61648652272647,15.863973564427681,19.626161111159384,64.50986532441293,73.02608672870325,3.041226244289665,20.731267235416233,3.201419791590838,0.46371155372970807,0.9633069653543445,57.86271523114049,9.819965415564798,11.304520007620853,19.58578082658981,6.586468988920288,7.147371236403455,61.44043405047882,10.339974121594372,14.479598778090274,0.006152824512805793
3,36,1808.9769471625466,3,4,72.93550923666619,10435.609826122714,27817.3468773484,0.0,4728.740471509547,4337.69029277817,363.2796591074001,219.18317693438712,27.91774452291762,5.78363658310817,7.889247996697524,7.671034221277169,29.467038006232926,7.487577048376524,7.165534251650027,6.618187369740042,78.21399884506627,22.900417027893237,26.779021600731905,19.16785828433947,16.77006966826708,14.382633418768313,68.63444651864964,31.36555348135036,71.05175550835575,17.654113079637945,8.749328422881849,2.544802989124453,72.14867561311846,20.357098827937765,7.49422555894379,18.29170858944198,11.067494210792294,67.80473776913037,2.8360594306353555,3.072821546390035,3.366756130904789,65.57203626744231,17.507211232306222,4.581847804159737,5.899327018796917,18.199127733090457,12.926923531876163,39.25970139521981,6.22744309287591,23.300188741278387,0.08661550565925952
