category,geo.us,geo.eu,geo.asia,geo.africa,curr.usd,curr.eu,other,type.exch,type.transf,type.goods,type.other,method.atm,method.branch,method.card,method.ecom,method.webbank,method.mobile,dest.online,dest.tech,dest.food,dest.serv,dest.travel,dest.other
5,7.997667408495644,11.74559458500689,12.842128087370652,67.41460991912682,17.433504773620314,14.996556460024149,67.56993876635555,70.44013661214396,3.0168379817224826,22.935459675318278,3.6075657308152755,1.1829825765875304,1.2914984323014176,58.73356025405126,12.487072731527974,12.501387087784696,13.803498917747126,10.65783484814682,5.0969425068521845,51.962137961668674,14.511642558197716,17.717882958563383,0.05355916657121908
4,1.716180248574915,2.4963158337776656,9.787163484402745,86.00034043324467,10.721014936726506,12.215574162788847,77.06341090048466,78.41722212552675,2.0511803805299924,17.51767270905537,2.0139247848879003,5.7250628662980985,7.554016019696527,81.26199880309414,1.2630087388800066,3.7000165435250434,0.49589702850618267,1.0241942292581203,7.941130584470528,81.9906962310937,5.975231619948946,1.0760473261349295,1.9927000090937939
1,73.51297488061995,20.646152113856175,4.480669115017045,1.3602038905068319,74.81753462734493,21.636909571499903,3.5455558011551633,12.964180208288578,14.247236133459756,70.20770567370536,2.5808779845462873,1.400738292144614,1.3995781314892617,65.25314489518715,20.148051836137842,3.996365224222435,7.802121620818703,12.630620918521874,20.97195355272535,22.308029521456824,30.61027433366726,12.390201649047789,1.0889200245808934
1,86.64701226529799,10.081621582983761,1.831264396856937,1.4401017548613153,84.58314169263666,11.807653564628914,3.609204742734428,9.80981346560382,16.038303219728927,70.72412285725967,3.4277604574075666,1.0591522564445535,0.9233130103114561,70.63623786832973,15.717085460748507,3.1730080749331773,8.491203329232569,13.229328952278097,18.1663078396333,27.367260550810148,19.48432274124387,20.863713431259804,0.8890664847747783
4,1.1660171109704867,3.2845061338452544,16.050240100654808,79.49923665452945,15.078928280828096,16.780991741106014,68.1400799780659,77.30617536188016,2.323938971595609,18.705514630262428,1.664371036261807,8.73366041163632,12.199185507953393,73.38176300822373,1.8202266022833475,1.884927542201598,1.9802369277016143,1.0077794576794852,12.275796174688082,78.49782568959854,4.376573215532082,0.983894379674425,2.8581310828273825
3,68.87395212590972,20.15539071392722,7.345279653934145,3.625377506228924,68.09910710846788,21.96569762127538,9.935195270256719,20.564149528391958,14.45013926392992,62.47503221019796,2.510678997480171,1.5575944362182776,1.6633700810285752,55.65378741048267,27.008253522720356,4.783732084972755,9.333262464577386,18.776371674020854,18.82837646791756,35.45224636788612,6.523432065567776,20.3283868120602,0.09118661254748348
2,91.29857602842368,6.912081853250923,1.0315028013757748,0.7578393169496109,88.3082461299717,8.727267619737201,2.964486250291085,7.456847121401224,9.179614561072611,81.18537633097765,2.1781619865485213,7.701758357573067,5.946461896427578,69.96591925058642,3.4537058845316104,8.598986805430956,4.333167805450373,4.549400812398038,9.947189188960182,62.10997088043979,15.755080091695135,4.528176855905228,3.1101821706016324
2,86.2168569658051,10.684195592690523,2.5062717942371755,0.5926756472672138,80.52072442538869,16.05703302354541,3.4222425510658954,8.762308904660017,14.606620959507168,73.72725609651954,2.903814039313264,8.948086006901917,10.51308182078661,62.506791102629144,2.728974847830737,10.701713926157483,4.601352295694109,2.594142681763801,13.710959257761271,60.05962341495523,13.37181720063331,4.219866015977639,6.043591428908744
2,89.02518943402649,8.37539773976844,2.019146524230563,0.580266301974507,85.6734557106012,11.29959759795426,3.026946691444525,7.921908944989214,12.478236650502126,75.71741793241715,3.8824364720915083,8.65359027802144,10.488291302062713,62.57654537684368,2.370910498107832,12.087150293736878,3.8235122512274384,1.5353926253176415,14.625733884858585,56.77633027910187,17.93294822693236,4.898436520806125,4.231158462983421
2,92.82791729564647,4.03633589541906,2.110617873747574,1.025128935186891,85.00340420239002,10.681745006461552,4.314850791148428,5.124836523373881,11.965824026402219,80.72708962571178,2.1822498245121005,8.124571998627646,12.941527035454953,58.09208222478984,2.406896760575438,11.662184302305052,6.77273767824707,3.1540638581516354,10.530165557427939,66.75673170447065,11.323007368427957,4.958847332461244,3.277184179060575
3,68.95770790096402,20.434876030509862,7.734412282882314,2.873003785643807,68.80243358906611,19.804464900815777,11.393101510118107,14.68908999393369,14.471409042650427,67.40541634878213,3.4340846146337713,4.185017976403012,2.790751000184762,63.182403064168454,15.568602781601818,3.578998957531216,10.694226220110728,10.554619622941434,18.907644162044967,46.63613550906871,5.463359098154288,18.426681045881352,0.011560561909248158
1,80.32732276032235,15.676451495188578,2.484675026364185,1.5115507181249006,81.8054909864088,14.818876436124642,3.3756325774665523,11.973129151885333,15.243930235365324,68.66746092991123,4.115479682838121,0.8033875305646736,1.2999314963707125,75.10499994088704,14.04712796693119,1.7849642957479612,6.959588769498426,13.645047164887753,15.698500864567869,42.391010912765346,14.099962219904224,12.517654891719385,1.6478239461554194
1,77.97083431648987,17.315502908230375,2.605803008200251,2.1078597670795083,77.85179574933393,17.766268720991665,4.381935529674412,17.30555528103445,11.997186696102922,66.71611340225151,3.9811446206111123,0.7943686626612237,1.3151051481663492,66.95450595294122,14.672088345885067,2.2119617544332852,14.051970135912864,13.515641469650847,22.086686109970042,34.72840796296551,21.61496003309722,7.472170654304626,0.5821337700117662
2,93.2022245851918,4.308867902116422,1.3619019132829024,1.1270055994088601,86.97083276308942,8.671108983119549,4.358058253791034,5.481679178936371,10.294387455306055,80.96675583748113,3.257177528276446,11.745118569307992,8.066428256625313,63.42537108312079,4.393393134359517,7.256927277434013,5.112761679152386,4.039899034974021,7.57531797555861,59.24642325298255,17.583868844174646,8.734229839807316,2.8202610525028775
5,5.082296027586743,8.912262968677895,15.389840047233294,70.61560095650206,13.851864863851542,13.270761094198566,72.87737404194989,74.97292393178735,2.4637902484290235,18.756010249908005,3.807275569875627,1.105181772560228,1.025505572569809,54.99493319016712,14.360132619510729,5.553494145089722,22.960752700102393,12.189977034823588,7.708046062841177,52.085586122464136,11.815081338699992,16.009622066045054,0.19168737512603742
5,7.311494363758839,16.876229682359764,18.724383145585644,57.08789280829577,16.425540818894152,18.10990245422774,65.4645567268781,62.601585955705595,5.32294866436365,26.622533847886594,5.45293153204417,0.715969422467849,0.8042411627287601,72.18129694895946,6.065304933540102,7.017669967792239,13.21551756451161,8.92801471027833,11.211798651676796,41.16445639876958,22.04279270457219,16.528392154450803,0.12454538025228508
1,81.76192980552828,14.360897498637556,2.238787707779487,1.6383849880546697,80.13820023088832,15.625542364595121,4.236257404516567,12.065939411589497,8.571774027717783,75.64379367875229,3.7184928819404237,1.1836989371362219,0.7485290065765223,69.96581689472329,20.163771972389938,2.458619656116248,5.479563533057783,18.12341562596315,12.22023324242603,30.61523007325625,25.331527701648117,12.405457316453257,1.3041360402532065
2,90.16634518615089,6.943533304033074,1.8817793393048459,1.0083421705111943,90.23472127706196,6.241588643024,3.523690079914049,7.618690955158826,13.565069956316982,74.62811167370664,4.188127414817557,11.787389138030862,9.20610082104107,66.37307899177227,2.8544150607744108,7.130247512014931,2.648768476366439,3.639362777004793,13.66496075403223,63.241324156164836,10.355735597912117,6.477085429275649,2.62153128561038
3,78.98914706334843,11.96474098750409,5.636484414084262,3.4096275350632275,76.14651070675677,16.130805236540112,7.7226840567031125,13.781379320362824,16.476989645596255,66.53118937559161,3.210441658449311,4.956309398209332,2.0533184788476504,62.01719576479682,14.312980979995116,5.879536760069851,10.780658618081251,27.24457845823193,9.218153598020052,31.191389282574345,5.999897323893732,26.34013822132357,0.005843115956364146
2,88.44350238951351,8.810563553864322,1.9326449342984842,0.8132891223236947,87.50415734306112,9.288251785965366,3.207590870973502,7.984044601579166,16.687129306614732,72.23966795055516,3.089158141250953,13.261907621909902,13.876651414947453,53.58104276598134,2.866222000381312,10.247385072384407,6.166791124395595,2.8730351257131885,12.278352363293399,61.30083148261814,14.755491922067607,4.089961611359452,4.702327494948228
3,66.6327456723131,17.936945854879887,12.091640476680274,3.338667996126732,72.50186185512723,17.875350999643764,9.622787145228989,17.781741004486403,10.652823716639702,68.52896066717872,3.036474611695166,4.38663829860813,2.9701341136588155,58.929467873052474,20.137026504390672,3.2883599793210094,10.288373230968896,27.21209042964666,10.453414277351486,38.31057446498061,5.5425031893336305,18.393526783291293,0.08789085539631616
4,2.017258932423753,2.2630263901886387,19.651281857636018,76.06843281975159,12.695371024920412,12.613829756149903,74.69079921892968,64.67181509532305,3.52030167005406,27.726310984626334,4.081572249996542,12.110585538981905,7.874709624710043,74.1229029300745,1.180265201370603,3.419774705104634,1.291761999758298,1.1780294252266759,7.728866651290415,80.8799163659771,6.740796481094294,0.9267654129105587,2.545625663500965
5,7.161913142710581,23.40953870661561,12.493586957691168,56.934961192982634,16.600041652772372,29.425957654646872,53.97400069258076,66.85480155116018,3.700861753331069,25.51532854409528,3.929008151413487,0.49142152425682695,1.0064101206050085,62.70766039112126,11.56890289195108,10.12532855844619,14.100276513619637,11.668154711294749,15.333455950232072,45.94815329550626,14.812425353106493,12.022460195380527,0.21535049447989965
3,75.97400910987741,16.33687370317024,4.520337966211486,3.1687792207408534,72.7313343065597,18.741436974911498,8.527228718528795,15.670048208870735,14.81060239130655,64.80019520975895,4.719154190063765,1.4155403846969148,3.737687242255107,62.803850574643505,17.03603549329981,3.977253531478774,11.02963277362589,12.174806026766845,13.140321065561158,50.26753730119561,4.583042732696879,19.76567119523048,0.06862167854902168
4,2.7348468116666167,3.213982077361254,6.880389890296571,87.17078122067555,9.920858103410247,10.856635609002236,79.2225062875875,78.78721718231148,1.5963715893686357,17.06347352116613,2.5529377071537405,12.869710252539205,18.803601505942463,62.05634521057721,1.5123474272994166,3.496241993071757,1.26175361056995,0.8858664784921552,10.380707351698321,81.15305965936524,3.8480194387188624,1.019629798216763,2.7127172735086584
4,1.462787705040693,2.9627122742769285,14.762665459221077,80.81183456146131,13.947871656931582,15.1161859310818,70.93594241198662,78.94195546921885,2.6792899102847376,15.607684163838243,2.7710704566581748,7.469964686725572,21.54327577177639,65.55525216183294,0.7690330823006137,3.8633347803711477,0.7991395169933307,0.7827639136774098,11.60057636819407,79.53648587934283,3.8172228046960264,0.8573370457972441,3.405613988292413
4,1.643973398846252,4.017477922438979,13.138975647447,81.19957303126778,12.771285682838023,11.809171622403422,75.41954269475856,76.54483356240223,4.092527366020152,16.192421566675193,3.170217504902423,6.714963641287504,14.81047330344315,73.29813281156487,1.0577656715015222,2.5112147398246134,1.6074498323783284,0.8620296461745104,11.56348570047614,79.8095488662838,4.093704914474184,0.8093570205422081,2.861873852049163
1,81.80081035890987,12.661910018221356,2.6261456971819785,2.9111339256867983,77.777331870291,17.04958824560242,5.17307988410659,9.429776186810948,12.58345472976829,74.86053571333441,3.126233370086351,1.587875248067378,0.7237682168445115,67.79614911970589,16.8758623648717,3.1896241846089266,9.826720865901601,17.944248368822787,20.8064434408847,21.135068296185857,25.334204217548013,14.192834091075676,0.5872015854829693
5,3.0214095352124817,13.824369485093158,12.837081200607226,70.31713977908714,9.296274365146722,22.922570462755647,67.78115517209763,78.3089104853465,3.3509251815967827,15.730775852628181,2.609388480428556,1.6340634792228883,1.1000184236178245,61.4669619032697,14.72078423756159,10.84971624528167,10.228455711046326,14.755196884622546,10.929551213362751,51.93384883352161,10.028659508287445,12.176615503375778,0.17612805682984742
4,2.121070632467312,3.3653568385130255,20.832882880635754,73.68068964838392,8.527602298174711,13.007184338420307,78.46521336340497,69.6642374738043,2.4581377909648867,24.405139674117393,3.4724850611134306,15.694383392570835,20.761760076489967,60.08533649555078,0.5901283337020308,1.507821444061289,1.3605702576250969,0.7997602559159737,6.332443816467566,84.34718240675242,4.465888426825735,0.7808472907819127,3.27387780325641
4,2.2792084333972924,1.9011873669003632,9.610940928949805,86.20866327075254,12.175624681506353,14.800307540561924,73.02406777793172,66.72897470101768,3.289344320456644,24.002245200153133,5.979435778372552,11.921061419074837,22.355423315374885,58.073414838455804,1.4534915719617367,4.942716306119117,1.2538925490136097,0.7497963371426998,8.041326053784598,83.04815620036211,4.809996855226081,0.8357816134471369,2.5149429400373724
3,62.58783148238412,26.296781690196458,8.311470153008466,2.8039166744109725,59.11794100445652,30.90269311777626,9.979365877767227,23.28136632013281,9.524661328098638,63.415521637181484,3.7784507145870645,3.84021914992934,3.617277809380436,65.73788507453251,13.733109373680536,4.415065836110836,8.65644275636634,24.39537429925442,16.47370081124499,31.588006757891435,4.500101883786829,23.00637673902239,0.03643950879992514
1,75.37418322695953,18.101453621570446,4.315899527126901,2.2084636243431293,79.3319512256891,15.751014047808537,4.917034726502361,15.827746076369362,18.26794900608646,62.36691019275239,3.5373947247917883,0.5380570890129744,0.5282681704975901,65.74822745678937,19.631374992071585,1.6368053019507083,11.917266989677774,16.736698987033726,17.127210683331597,28.574824146148476,21.94319666617461,15.048737561483039,0.5693319558285409
4,1.9609309625661555,3.211964667802018,8.264960105885603,86.56214426374622,9.89790580787738,14.95820227002613,75.14389192209649,76.57259688399235,1.8782003126835016,17.61122010005587,3.9379827032682813,13.174720953834962,13.751602927944456,66.12667419633698,1.3171486096641383,5.058091346070567,0.5717619661488968,1.1293122746690725,10.111455551571307,79.65450840760352,6.348493624863903,1.0528582774850932,1.7033718638071251
3,67.45429856426337,17.891176515296113,10.909675894199228,3.744849026241285,62.9267371312628,24.802843450138713,12.270419418598488,20.1297673865625,13.249065558456191,63.71638068614152,2.904786368839809,3.2996472118913522,3.943981720909174,61.727045196665756,21.96998857328656,3.942270432289779,5.117066864957379,18.83907662036197,17.229520432682012,41.96430320036876,3.823125167637572,18.064200159452675,0.0797744194970258
1,71.48441619171712,23.010802150192696,3.7754817085461885,1.7292999495440085,62.16829552206635,31.60566492512259,6.226039552811071,19.40772614903951,8.926198959882168,68.77189124728686,2.89418364379146,0.8500278822604118,0.6417130303662292,60.20555597102521,20.2178475446548,3.1218569377852243,14.96299863390812,11.065198490855618,21.90999560930035,27.73427500802284,26.345002656121626,11.763488019785818,1.1820402159137473
2,85.4551839770417,12.011421720171667,1.4181062289311315,1.1152880738555062,86.3046669377512,10.51199160642195,3.183341455826863,15.093413107595913,11.481552352477859,68.68853256397833,4.73650197594791,8.03516526174236,5.6522226599185466,68.1003482571398,3.9179924117326745,11.094083850066982,3.2001875593996414,2.0303816545349016,21.477677361550853,52.539776278258024,7.4364259447062295,11.279441089934288,5.2362976710157
4,3.3951688054214215,3.3609296729904115,8.037757365240557,85.2061441563476,16.323019289614205,10.781404714805838,72.89557599557996,78.40791676536423,2.0958257546936974,14.812133435630253,4.684124044311806,8.511228978024873,19.546163528429297,64.5690528490942,1.8410588527254967,4.146115219530205,1.3863805721959026,1.413201946122509,11.769729622533976,77.21287660798602,5.490536896669527,1.34735948345584,2.766295443232096
4,2.2702092761359887,4.115896713237004,24.989179714875952,68.62471429575106,12.645756120723311,10.53154665978854,76.82269721948816,74.27028019826245,2.4576748246167393,19.533362126962935,3.7386828501578555,8.423867748038946,12.72263834562759,75.93211688489866,0.7581213640783087,1.6703223623299415,0.4929332950265597,0.9761372396051101,12.561243646997294,76.52507988814475,5.566984968641406,0.929887252319014,3.4406670042924254
2,90.16122725162394,8.018288106082833,0.9734909020285571,0.8469937402646727,89.1627073376932,9.15401037817151,1.6832822841352912,6.882930436592972,11.89478924836785,78.51140365662474,2.710876658414425,6.457085065144122,7.665971852861843,68.96577041043727,3.253290059276321,6.808002768264125,6.849879844016297,3.2507225544635423,13.013694499535259,64.35012341516041,8.302969121047065,8.030647465690757,3.0518429441029764
4,1.6961092878067408,3.142540985656381,17.072901071907552,78.08844865462932,15.270480590842329,15.436128101292557,69.29339130786511,78.16342479436031,3.201451714669054,14.956537828939318,3.678585662031322,9.936427041173484,14.90688541465349,70.11499743034013,1.0944104262898509,3.4956580350309965,0.451621652512036,0.8392109683306747,10.178889856053232,81.49290351482085,5.170420020023645,0.8423981454580353,1.4761774953135713
4,2.009499712140575,3.7898086904540516,14.675333231145595,79.5253583662598,11.352028288206284,17.117229502939026,71.53074220885469,67.19942172680182,2.8705678514879938,26.906306565462952,3.02370385624724,9.440219059974325,16.96798023039362,68.72345753220702,0.7935166575301796,3.277321483626858,0.797505036268,0.7845282585779209,12.749417805254046,78.3349850744612,4.394104937774455,0.7473777473983523,2.989586176534021
5,7.789404271089884,9.62737808176754,14.025820167366318,68.55739747977626,11.97390839222032,17.860318942162067,70.16577266561762,71.96510730405863,2.809856107014866,21.53502439535716,3.6900121935693337,0.6542176336708304,1.747483542105631,59.28507607218745,7.767641313815436,17.108139335844466,13.437442102376185,13.350246209567306,6.296867068554008,54.75278499119539,13.095205352708184,12.44799741903689,0.05689895893822622
5,2.630070094960426,9.409149127015555,18.963194354732064,68.99758642329196,11.438666110501865,17.13982286518497,71.42151102431316,77.65328285522384,3.5045066087595687,15.642100009313282,3.2001105267033196,0.6922057708369876,1.4019096211478825,56.80628789458948,12.181490078173878,4.987980804101373,23.930125831150402,9.436977310795031,11.564374600013744,52.645399975683446,16.61467648058696,9.676542480054696,0.06202915286609773
4,2.1731496546315183,3.216537556623642,12.484971915177505,82.12534087356732,7.80531084359517,9.869273468005044,82.32541568839977,70.54531272438562,2.4962732223853537,23.928292452806442,3.03012160042259,11.773717020427053,9.100079348590077,74.60248624663464,1.0130771409316297,2.9674913771135234,0.5431488663030792,1.0695158145325807,5.962884165180108,84.45000830972378,3.312474479617237,0.9048196036752714,4.30029762727102
1,83.80564900497754,10.287561143335951,3.3409175070625996,2.565872344623919,79.71579885376511,15.14034001699872,5.14386112923616,12.93050939731246,10.641671413093288,72.37710639582477,4.05071279376947,0.8367975035060267,1.1794160208163544,77.02508985324677,10.539920905695695,2.042459176602302,8.376316540132857,17.546524336118427,23.672566989157275,19.041948161625186,17.40673757811083,20.947277976944882,1.384944958043425
4,2.407040475503501,4.1429804880868275,6.268987523781447,87.18099151262821,10.309801230410637,12.32399494447213,77.36620382511722,80.92843819642866,1.439403106329063,14.692600492526461,2.9395582047158157,15.889621083373894,17.189546054615658,62.93575580185049,1.4617081254417286,1.114603306654774,1.4087656280634713,1.3817087200327205,7.469963095963397,81.00185806533969,7.12456971963034,1.0643322487824927,1.957568150251359
3,76.07854648855316,13.276359959672995,8.059502389559743,2.5855911622141066,81.03376936875864,11.964209866587334,7.002020764654018,21.8520208590826,10.233631778138582,63.09050125590898,4.823846106869828,5.8808098040318155,5.021347304280752,62.04408789556069,13.26651701702946,4.852231648719217,8.935006330378075,23.108608479838875,12.149046136077043,42.6876727349147,7.446297223440481,14.478634482987468,0.12974094274142725
5,3.108425666456106,10.009897491181716,16.033128983403362,70.8485478589588,10.922794470678237,19.935785592802212,69.14141993651955,76.95298221788877,3.17514493001609,15.849305492362642,4.022567359732476,1.2406422948795144,1.4026336999655302,64.24791817108567,9.81000998353289,7.2391434169626026,16.059652433573785,8.522425520189882,12.20303072411081,53.874192293894595,17.675019741088466,7.638981939226129,0.08634978149012817
4,2.5242747775658745,3.8163833899833377,11.534288598512612,82.12505323393819,12.83193522864149,13.593591218198048,73.57447355316046,67.9070425270556,3.2395639759255745,27.22916594053358,1.624227556485244,10.376551179558918,15.018150340224715,71.04423287774729,0.4804835537417813,2.3297964439754617,0.7507856047518443,1.2698304550520627,8.405121302258014,80.68176708486621,4.10644831729854,1.0311683352691556,4.505664505256022
4,2.071270551144689,3.4889401109712606,9.586916858613085,84.85287247927096,10.19901827536952,12.785040863197624,77.01594086143285,77.14545772632121,2.251688483827744,16.550966941921125,4.051886847929918,12.162606650031659,19.37874280405696,64.68879558688718,1.4193769022884544,1.7624612500694643,0.5880168066662831,0.9610416967501687,4.764316498663233,88.90833929784957,2.791526611938422,0.9114226267337714,1.663353268064837
2,91.23010858005722,4.61176323366116,3.031793140322281,1.1263350459593344,88.28145604391776,8.05681939713211,3.6617245589501373,5.43624236394507,13.727423453099705,78.66821277231108,2.1681214106441518,15.377770357039571,7.146945842617877,59.34276519381396,5.413515423839757,9.354358057091083,3.3646451255977454,4.579337669289119,14.541247680734845,54.324639927015106,11.507249585016158,9.24026856255747,5.807256575387308
3,65.4858754680996,22.918808007422196,8.633102612635309,2.962213911842904,69.57463143084853,22.17130454958256,8.25406401956891,21.324220042355098,6.739798164160081,69.2609632687823,2.6750185247025158,1.4232718065291088,2.7014279322638646,55.42451097069352,30.366455046607783,3.659653671266499,6.424680572639218,28.39884577804227,21.908216267121965,30.673721652264952,5.822441107036277,13.160537440688746,0.03623775484580275
5,5.417145100056729,14.490836058229231,11.05599136709532,69.03602747461872,12.210541446089751,19.586660988768827,68.20279756514142,71.60650397140591,3.961172293856997,21.16607554665544,3.2662481880816454,1.751125262453316,0.9960575574297486,56.92776001945168,7.9547888538893785,14.650829834407233,17.719438472368655,8.395253186328965,13.67725835503378,51.69019678529945,8.085788489212396,17.96879830786588,0.18270487625952836
3,69.71220659928443,25.923477061872042,2.1639389339270734,2.200377404916462,67.53417618582048,26.966598792135894,5.499225022043617,19.907172569818236,9.292687125416965,65.64026202111603,5.159878283648788,1.1840145717595028,2.5151141163242787,71.4990070416394,10.598783931618302,5.598747990164308,8.604332348494202,25.768636697720744,20.395876025171518,28.134016588603554,4.884643893535637,20.637720836045997,0.17910595892255773
1,80.98301996038205,15.348273318461272,1.8699257371847917,1.798780983971881,74.74707444720411,21.54379793637081,3.70912761642508,12.93372014366369,8.243471524998371,74.6881618952117,4.134646436126204,1.4191796843958815,1.1483602893393892,69.87832843028673,10.62085645215343,3.3907619454365454,13.542513198388011,21.46805132632808,20.17228523944187,35.62678367110986,13.865931202927984,7.737012768530489,1.129935791661699
3,64.50062941637104,24.562632478352295,6.964389197273981,3.9723489080026853,61.22109122100435,29.171208080676948,9.6077006983187,18.43415298149031,8.133975166866385,70.79602825872584,2.6358435929174835,3.6771791779733123,2.416576048934369,52.620474560179744,24.12639465996474,6.262354877814599,10.897020675133236,12.55978357882997,16.850159000339236,43.51723894975894,6.466604134351356,20.45943395348295,0.1467803832375431
